0,0.38096320951823587,0.37371832673782235
1,0.3790759171771148,0.3711867667330545
2,0.3762867282045828,0.3679439040228096
3,0.37771340563887007,0.3694127093804273
4,0.3762816622504022,0.3677209624042376
5,0.37650319660637527,0.3678779962952771
6,0.3766805984067201,0.3680373018342034
7,0.37585995615270834,0.36716735663534505
8,0.3753365333171024,0.36657523177846885
9,0.37558847685162783,0.3668128603373465
10,0.37578137452098437,0.3671452522889696
11,0.37608537764908995,0.36741773080350293
12,0.3756258097576917,0.36690371796701504
13,0.375732784894157,0.366988777548408
14,0.37586333854168585,0.36711917389800325
15,0.376002404262302,0.3672451137793816
16,0.37631627089009967,0.3676261217912313
17,0.3766519172316306,0.36800920767895834
18,0.37674906171156897,0.3681089005651324
19,0.3763835745108294,0.36774516374583605
20,0.37646132619246936,0.3678150750912663
21,0.3765424788708202,0.36788806523955364
22,0.376606283349186,0.36796630831393246
23,0.37672178233237147,0.36807577431531874
24,0.3767584139174384,0.368109310691585
25,0.3767795317541063,0.36810774689911385
26,0.3765765625631574,0.3678798400903584
27,0.37665811315422754,0.3679512168503051
28,0.3767919466874086,0.3681109037828284
29,0.37683186994300694,0.36818301678984483
30,0.3769296872827004,0.3682740056474509
31,0.3770041790999836,0.36834344434753263
32,0.37710031186738563,0.3684393252355168
33,0.37691426039706355,0.36823857371736635
34,0.37691107388762457,0.3682280338781419
35,0.3769513051705759,0.3682619517758085
36,0.3769565278421254,0.36826385330881856
37,0.37680996328993893,0.36809774325459105
38,0.37668124709294776,0.36797936913043283
39,0.37674235101955245,0.3680341394090037
40,0.3767622670876545,0.368067276327719
41,0.3766055790496114,0.3678942088437015
42,0.3766435698882124,0.36792722943323153
43,0.37665374595745355,0.36793068836864934
44,0.3765405969793972,0.36780176997206293
45,0.3766060459528183,0.36786217957830375
46,0.3766705115451464,0.3679231159523452
47,0.3767475345294865,0.367998368956756
48,0.3768371069840671,0.3681095289182445
49,0.37682996172562777,0.3680933511849811
50,0.37683712682573356,0.36809463352990823
51,0.3768342243590173,0.3680851419834875
52,0.3768406625437507,0.3681079601211531
53,0.37668969845994404,0.36794282750966734
54,0.3765979406271611,0.3678777968954462
55,0.37649597049093364,0.3677828205899348
56,0.3763777515520481,0.3676815579059796
57,0.3764055038472662,0.36771062508146934
